name,price,distance,hour,source
Lyft,13.5,4.51,0,Financial District
UberX,9.5,1.3,6,South Station
Lyft,9.0,2.15,22,North Station
Lyft,10.5,2.9,23,West End
UberX,10.5,3.05,6,North Station
UberX,8.5,1.61,8,Theatre District
Lyft,10.5,2.3,8,Beacon Hill
Lyft,10.5,3.25,2,North Station
UberX,9.5,2.17,19,North Station
Lyft,9.0,1.99,2,Northeastern University
UberX,10.5,3.07,22,Fenway
Lyft,9.0,1.94,21,North End
UberX,7.5,0.88,11,West End
Lyft,7.0,1.06,3,Back Bay
UberX,8.5,1.28,17,South Station
UberX,9.5,2.79,18,Boston University
Lyft,7.0,1.17,6,North End
UberX,8.5,1.3,13,South Station
Lyft,9.0,2.45,19,Northeastern University
Lyft,10.5,2.72,8,Boston University
UberX,10.5,2.61,18,Northeastern University
UberX,7.5,1.16,1,Haymarket Square
Lyft,13.5,1.72,11,Fenway
Lyft,7.0,1.03,0,Financial District
UberX,7.5,1.4,1,Back Bay
Lyft,10.5,3.26,3,North Station
UberX,10.5,2.66,18,Theatre District
Lyft,7.0,1.43,21,Fenway
Lyft,7.0,1.46,21,Back Bay
UberX,12.0,2.61,16,Northeastern University
UberX,7.5,1.35,1,Beacon Hill
Lyft,9.0,1.54,23,North End
Lyft,7.0,1.47,3,Back Bay
UberX,7.0,0.98,19,West End
Lyft,9.0,1.87,21,North End
UberX,8.5,1.5,15,Fenway
UberX,10.5,1.65,16,North End
UberX,14.0,4.48,23,Financial District
Lyft,9.0,1.22,23,North End
Lyft,7.0,0.71,5,Haymarket Square
Lyft,13.5,4.46,18,Boston University
Lyft,7.0,0.57,8,South Station
UberX,7.0,0.55,22,Theatre District
Lyft,9.0,2.84,8,Northeastern University
Lyft,9.0,1.54,23,North End
UberX,8.0,1.04,21,North End
UberX,9.5,1.41,19,North End
Lyft,7.0,1.35,3,Back Bay
Lyft,10.5,2.9,10,North End
UberX,12.5,3.29,15,Financial District
UberX,7.5,0.72,5,West End
Lyft,9.0,1.81,11,North End
Lyft,9.0,2.29,1,Beacon Hill
Lyft,7.0,1.11,17,Back Bay
UberX,8.0,1.41,13,North End
UberX,7.0,1.5,22,Fenway
UberX,12.0,3.22,20,Northeastern University
Lyft,7.0,1.76,13,North Station
UberX,10.5,2.66,19,Theatre District
UberX,14.0,1.57,7,Theatre District
UberX,9.5,2.27,18,Beacon Hill
Lyft,7.0,0.57,21,Haymarket Square
Lyft,9.0,1.05,13,North Station
UberX,9.5,1.8,12,Theatre District
Lyft,9.0,2.34,20,Back Bay
UberX,14.0,3.19,7,Fenway
Lyft,7.0,1.45,4,Fenway
Lyft,7.0,1.01,13,North End
Lyft,11.0,1.72,9,Theatre District
UberX,8.0,1.56,14,Boston University
Lyft,7.0,1.45,19,Northeastern University
UberX,7.0,1.5,0,Fenway
UberX,7.0,1.03,1,North End
UberX,7.5,0.61,20,Haymarket Square
UberX,10.5,2.32,4,Back Bay
Lyft,7.0,0.75,16,North Station
UberX,10.5,3.39,13,Boston University
UberX,7.0,1.21,12,Financial District
UberX,8.0,0.55,7,Theatre District
Lyft,11.0,3.46,12,Boston University
UberX,9.5,1.9,7,North End
UberX,8.5,1.46,14,North End
UberX,8.0,1.22,22,Back Bay
Lyft,7.0,1.17,14,North End
UberX,13.0,4.4,17,Fenway
UberX,10.5,2.59,5,Northeastern University
Lyft,9.0,2.0,17,Northeastern University
Lyft,11.0,3.06,15,West End
UberX,13.0,4.53,11,Northeastern University
Lyft,10.5,2.39,6,Haymarket Square
Lyft,9.0,2.27,18,Beacon Hill
UberX,8.5,1.35,19,Beacon Hill
UberX,7.0,1.25,20,Financial District
UberX,10.5,1.9,23,North End
UberX,10.5,3.42,8,North Station
UberX,14.0,2.2,17,Back Bay
UberX,9.5,3.04,1,Boston University
Lyft,10.5,2.99,19,Boston University
Lyft,9.0,1.72,13,South Station
Lyft,9.0,1.72,15,Theatre District
UberX,12.5,3.01,21,North Station
Lyft,10.5,2.13,17,Theatre District
Lyft,7.0,1.42,2,Beacon Hill
Lyft,7.0,1.02,22,Financial District
UberX,8.5,1.64,11,Northeastern University
Lyft,7.0,0.95,12,Haymarket Square
UberX,11.0,3.39,11,Boston University
Lyft,13.5,2.42,21,Fenway
UberX,15.0,4.72,4,Boston University
Lyft,7.0,1.07,17,Back Bay
UberX,7.0,0.39,16,Financial District
UberX,7.0,1.08,18,North Station
UberX,10.5,3.05,4,North Station
UberX,14.0,3.05,11,North Station
Lyft,7.0,1.28,17,Northeastern University
UberX,8.5,2.17,12,North Station
Lyft,9.0,1.51,7,Beacon Hill
UberX,14.0,4.76,0,Boston University
UberX,14.0,6.26,23,Back Bay
Lyft,10.5,3.11,6,Theatre District
Lyft,9.0,2.84,6,Northeastern University
Lyft,9.0,2.08,17,North Station
UberX,13.5,4.48,20,Financial District
UberX,7.5,0.56,9,North Station
UberX,13.0,2.32,22,Back Bay
UberX,8.5,0.99,16,Haymarket Square
UberX,10.5,3.45,13,Back Bay
UberX,9.5,3.22,0,Northeastern University
UberX,8.5,1.64,6,Northeastern University
UberX,7.0,0.39,2,Financial District
UberX,9.0,1.16,12,Haymarket Square
UberX,10.5,3.05,10,North Station
Lyft,11.0,3.2,7,Theatre District
Lyft,7.0,0.84,9,North Station
UberX,7.0,1.5,19,Fenway
Lyft,7.0,0.62,4,South Station
Lyft,10.5,3.26,20,Northeastern University
UberX,7.0,0.56,23,North Station
Lyft,13.5,2.31,23,Back Bay
Lyft,9.0,2.46,4,Fenway
Lyft,9.0,1.46,18,Back Bay
Lyft,13.5,5.41,10,Financial District
Lyft,7.0,0.71,5,Haymarket Square
Lyft,10.5,1.99,14,Haymarket Square
Lyft,9.0,0.54,19,Haymarket Square
Lyft,7.0,1.02,5,North End
Lyft,11.0,3.01,14,West End
UberX,10.5,2.74,6,North End
UberX,7.0,1.08,9,North Station
Lyft,9.0,2.11,13,West End
Lyft,10.5,2.4,1,Northeastern University
Lyft,7.0,1.27,4,Financial District
UberX,10.5,2.86,23,Northeastern University
UberX,11.5,2.2,16,Back Bay
UberX,9.5,2.32,12,Back Bay
Lyft,16.5,3.5,21,Boston University
Lyft,11.0,3.19,18,North Station
Lyft,9.0,2.01,1,Northeastern University
Lyft,13.5,4.13,6,Northeastern University
UberX,10.5,3.05,16,North Station
Lyft,7.0,0.64,8,Haymarket Square
UberX,7.0,0.39,8,Financial District
UberX,7.5,1.16,1,Haymarket Square
UberX,12.5,1.22,21,Back Bay
Lyft,9.0,0.48,21,Financial District
UberX,11.5,3.2,18,West End
Lyft,13.5,3.31,23,Financial District
Lyft,11.0,1.05,2,West End
Lyft,9.0,1.74,13,North Station
Lyft,10.5,2.39,5,Beacon Hill
UberX,8.0,1.11,17,North End
UberX,9.5,1.35,4,Beacon Hill
UberX,9.5,2.82,13,South Station
UberX,14.0,3.96,10,Boston University
Lyft,13.5,3.48,14,Financial District
Lyft,13.5,1.49,5,Boston University
UberX,8.0,1.22,23,North End
UberX,10.5,2.04,18,Haymarket Square
Lyft,7.0,1.06,19,North Station
Lyft,10.5,2.43,15,Beacon Hill
Lyft,7.0,1.11,0,Back Bay
Lyft,10.5,2.57,2,South Station
Lyft,10.5,3.11,2,North Station
UberX,7.5,0.62,23,Haymarket Square
Lyft,13.5,3.21,1,Northeastern University
UberX,9.5,2.66,13,Fenway
UberX,8.5,2.86,0,Northeastern University
UberX,8.0,1.5,21,Fenway
Lyft,9.0,1.17,0,North End
UberX,10.5,2.74,15,North End
Lyft,9.0,1.11,13,North End
UberX,7.0,1.34,7,Back Bay
Lyft,9.0,2.29,11,Beacon Hill
Lyft,10.5,2.04,9,Northeastern University
UberX,8.5,1.25,22,Financial District
UberX,10.5,2.32,15,Beacon Hill
UberX,9.5,2.33,15,Back Bay
Lyft,9.0,1.73,12,Theatre District
Lyft,7.0,1.22,11,South Station
Lyft,9.0,1.53,12,Boston University
UberX,8.0,1.04,13,North End
UberX,8.0,1.25,4,Financial District
UberX,8.0,1.91,22,Northeastern University
UberX,12.5,4.48,8,Financial District
UberX,7.5,1.21,12,Financial District
Lyft,7.0,0.65,3,Haymarket Square
Lyft,7.0,1.13,3,South Station
UberX,9.5,2.66,7,Theatre District
UberX,9.5,2.62,4,Theatre District
UberX,8.5,1.08,15,North Station
UberX,10.5,3.3,20,Financial District
UberX,11.5,2.98,1,Boston University
UberX,7.5,1.23,10,West End
Lyft,9.0,2.75,4,Fenway
UberX,9.5,2.3,8,Haymarket Square
Lyft,7.0,0.9,23,North Station
UberX,9.5,2.98,23,Boston University
UberX,8.0,1.04,3,North End
UberX,9.0,1.34,9,North End
UberX,7.0,0.55,18,Theatre District
UberX,8.5,2.79,11,Boston University
UberX,13.0,4.48,16,Financial District
UberX,10.5,2.98,0,Boston University
Lyft,10.5,2.06,6,West End
UberX,9.5,2.66,20,Fenway
UberX,16.0,7.46,14,Financial District
UberX,9.5,2.35,11,Back Bay
Lyft,9.0,2.16,11,Theatre District
Lyft,10.5,1.75,4,Theatre District
Lyft,7.0,1.07,3,Back Bay
UberX,9.5,2.72,22,Fenway
UberX,9.5,2.32,19,Beacon Hill
UberX,11.0,4.4,8,Fenway
UberX,14.0,2.72,13,Fenway
Lyft,10.5,2.98,5,Boston University
Lyft,9.0,1.32,12,Back Bay
Lyft,7.0,1.98,18,South Station
UberX,7.0,0.55,23,Theatre District
Lyft,9.0,1.78,7,South Station
UberX,8.5,1.97,10,Beacon Hill
UberX,9.5,3.07,16,Fenway
UberX,7.0,0.49,0,Haymarket Square
Lyft,16.5,4.5,12,Financial District
UberX,7.0,0.55,16,Theatre District
UberX,9.5,2.29,16,South Station
Lyft,7.0,0.64,15,South Station
Lyft,7.0,0.68,5,Theatre District
UberX,11.0,3.16,9,Back Bay
Lyft,9.0,1.67,11,South Station
UberX,7.0,1.34,18,Back Bay
Lyft,13.5,3.19,15,Fenway
UberX,17.0,7.46,22,Financial District
Lyft,7.0,1.04,15,Financial District
Lyft,9.0,1.69,9,Theatre District
UberX,7.5,1.36,6,Haymarket Square
Lyft,10.5,3.25,19,Fenway
UberX,10.5,2.38,1,South Station
Lyft,7.0,1.31,15,Haymarket Square
UberX,10.5,3.2,1,West End
Lyft,11.0,2.8,0,Northeastern University
UberX,10.5,2.98,2,Boston University
UberX,9.5,2.8,7,West End
UberX,10.5,3.17,9,Back Bay
Lyft,10.5,3.07,12,West End
Lyft,11.0,3.39,22,Financial District
Lyft,9.0,1.71,19,Theatre District
Lyft,7.0,1.25,10,Haymarket Square
UberX,8.5,2.17,9,North Station
UberX,11.5,4.55,18,Northeastern University
Lyft,10.5,3.12,4,North Station
UberX,7.0,1.5,20,Fenway
Lyft,9.0,1.47,1,North End
UberX,11.5,2.85,23,Beacon Hill
Lyft,7.0,1.45,8,Fenway
Lyft,11.0,2.15,7,Theatre District
UberX,14.0,4.4,3,Fenway
Lyft,7.0,1.11,1,North End
UberX,8.0,0.62,16,Haymarket Square
UberX,9.5,1.92,12,Beacon Hill
UberX,10.5,3.01,23,North Station
Lyft,7.0,1.37,21,Beacon Hill
UberX,7.0,0.39,9,Financial District
Lyft,7.0,0.75,1,North Station
Lyft,11.0,2.43,0,South Station
Lyft,11.0,3.06,2,West End
UberX,7.5,0.61,2,Haymarket Square
UberX,10.5,2.8,2,West End
UberX,15.0,4.74,18,Boston University
Lyft,7.0,1.53,14,Boston University
Lyft,10.5,3.12,22,Theatre District
UberX,9.0,3.04,23,Boston University
Lyft,11.0,3.53,13,Boston University
UberX,7.0,0.56,5,North Station
Lyft,7.0,1.25,9,North End
Lyft,11.0,3.18,20,North Station
Lyft,9.0,2.02,21,Northeastern University
Lyft,10.5,2.93,5,West End
Lyft,7.0,1.38,0,Beacon Hill
UberX,9.5,1.07,17,North End
UberX,7.0,0.98,0,West End
Lyft,10.5,3.05,9,West End
UberX,7.5,1.03,6,North End
UberX,12.5,4.4,15,Fenway
Lyft,9.0,2.24,4,Theatre District
Lyft,11.0,3.45,7,Financial District
UberX,17.0,1.81,23,Theatre District
Lyft,11.0,3.15,21,Theatre District
UberX,8.0,2.48,2,Beacon Hill
Lyft,7.0,0.57,5,South Station
UberX,9.5,2.84,9,West End
UberX,10.5,3.05,22,North Station
Lyft,10.5,2.88,4,West End
Lyft,13.5,2.81,12,Fenway
Lyft,9.0,1.54,12,North End
Lyft,7.0,1.49,9,Fenway
UberX,16.0,5.56,4,Financial District
Lyft,7.0,0.67,5,Theatre District
UberX,16.0,5.56,23,Financial District
UberX,7.0,0.54,5,South Station
Lyft,7.0,1.44,18,Back Bay
UberX,12.5,2.67,14,Back Bay
UberX,7.5,1.36,12,Haymarket Square
Lyft,11.0,3.16,21,North Station
Lyft,7.0,1.14,23,Haymarket Square
Lyft,7.0,1.66,19,Theatre District
Lyft,9.0,2.7,3,Boston University
Lyft,11.0,3.23,19,Fenway
Lyft,10.5,2.29,0,Beacon Hill
Lyft,9.0,1.99,23,Northeastern University
Lyft,13.5,4.17,16,Northeastern University
Lyft,7.0,1.06,19,North Station
UberX,7.5,1.01,16,West End
UberX,7.0,0.56,16,North Station
UberX,8.5,3.04,17,Boston University
UberX,7.5,1.21,11,Financial District
UberX,11.5,2.67,7,Theatre District
UberX,8.5,1.5,5,South Station
Lyft,10.5,2.51,5,South Station
Lyft,11.0,2.82,20,West End
UberX,9.0,1.61,23,Theatre District
UberX,10.5,1.97,19,Beacon Hill
Lyft,9.0,1.52,16,West End
Lyft,7.0,1.39,21,Back Bay
Lyft,11.0,2.12,1,Theatre District
Lyft,9.0,1.51,7,West End
Lyft,10.5,2.04,21,Northeastern University
Lyft,7.0,0.73,13,North Station
UberX,11.0,1.89,4,South Station
UberX,8.5,2.29,13,South Station
Lyft,9.0,2.42,19,Fenway
Lyft,7.0,1.46,16,Back Bay
UberX,16.0,4.4,18,Fenway
UberX,11.5,1.72,17,West End
Lyft,9.0,1.45,1,Beacon Hill
Lyft,9.0,1.43,6,Fenway
UberX,10.5,1.41,3,North End
Lyft,11.0,2.84,12,Fenway
Lyft,10.5,3.2,3,North Station
UberX,10.5,3.45,10,Back Bay
Lyft,7.0,1.07,23,Financial District
Lyft,13.5,4.01,22,Northeastern University
UberX,7.5,1.21,7,Financial District
UberX,20.5,2.49,1,South Station
Lyft,11.0,2.58,16,Back Bay
UberX,10.5,3.53,1,South Station
Lyft,10.5,2.63,2,Back Bay
UberX,15.0,3.07,13,Fenway
Lyft,7.0,1.4,3,Haymarket Square
Lyft,13.5,5.31,8,Financial District
Lyft,7.0,1.27,23,North End
Lyft,11.0,3.22,12,Fenway
Lyft,9.0,2.08,12,South Station
Lyft,7.0,1.27,12,Financial District
Lyft,7.0,0.73,19,North Station
Lyft,7.0,1.02,10,Haymarket Square
UberX,12.0,3.16,23,Back Bay
Lyft,10.5,1.77,7,Theatre District
UberX,8.5,2.48,9,Beacon Hill
UberX,8.0,1.41,18,Back Bay
Lyft,7.0,0.99,23,North End
UberX,9.5,2.86,23,Northeastern University
UberX,11.5,3.05,6,North Station
Lyft,13.5,3.03,4,Back Bay
UberX,9.0,1.97,3,Beacon Hill
Lyft,19.5,2.91,18,Theatre District
Lyft,10.5,2.65,11,Boston University
UberX,9.5,2.32,7,Back Bay
UberX,10.5,3.01,2,North Station
UberX,7.5,1.44,2,West End
UberX,11.5,1.41,6,North End
UberX,11.5,2.33,1,Back Bay
UberX,9.5,2.74,13,South Station
UberX,8.0,1.64,17,Northeastern University
UberX,7.0,0.49,11,Haymarket Square
UberX,13.0,3.22,2,Northeastern University
UberX,9.0,1.16,20,North End
Lyft,7.0,1.51,12,Beacon Hill
UberX,8.5,1.91,1,Northeastern University
UberX,12.0,2.72,11,Fenway
UberX,7.0,1.5,10,Fenway
UberX,8.0,1.1,16,Back Bay
Lyft,9.0,2.44,0,Northeastern University
UberX,17.5,7.46,21,Financial District
Lyft,7.0,1.12,16,North End
UberX,8.5,2.86,12,Northeastern University
UberX,8.5,1.08,10,North Station
Lyft,7.0,1.5,7,Boston University
Lyft,9.0,2.81,9,Fenway
UberX,8.0,1.46,0,North End
Lyft,10.5,3.03,7,Back Bay
UberX,7.0,1.22,15,North End
UberX,15.0,2.38,5,Fenway
UberX,8.5,1.16,4,North End
UberX,8.5,2.29,0,South Station
UberX,9.5,2.38,12,Fenway
UberX,11.5,2.8,12,West End
UberX,8.5,2.14,17,West End
Lyft,7.0,2.57,6,South Station
UberX,15.0,4.74,11,Boston University
UberX,9.0,2.66,16,Theatre District
Lyft,7.0,1.37,12,Back Bay
Lyft,7.0,0.43,19,Financial District
UberX,7.5,1.4,4,Beacon Hill
Lyft,11.0,3.42,19,Financial District
Lyft,13.5,3.5,20,Boston University
UberX,10.5,2.62,15,Theatre District
UberX,7.0,0.49,23,Haymarket Square
UberX,11.5,1.5,15,Fenway
Lyft,10.5,2.29,17,Haymarket Square
Lyft,7.0,1.39,18,Haymarket Square
Lyft,7.0,1.07,11,North Station
UberX,9.0,1.16,6,Haymarket Square
Lyft,13.5,4.47,17,Boston University
Lyft,9.0,2.39,18,Beacon Hill
UberX,8.5,1.46,22,North End
Lyft,7.0,0.75,14,West End
UberX,13.5,4.72,14,Boston University
Lyft,7.0,0.45,17,Financial District
Lyft,7.0,0.45,1,Haymarket Square
UberX,11.5,3.05,1,North Station
UberX,6.0,0.56,12,North Station
Lyft,7.0,0.76,16,West End
Lyft,7.0,0.65,11,Haymarket Square
UberX,9.5,2.66,2,Fenway
Lyft,7.0,1.24,0,North End
UberX,8.5,2.27,23,Beacon Hill
UberX,11.0,2.79,23,Boston University
UberX,9.5,2.45,2,Boston University
Lyft,11.0,2.38,7,Back Bay
Lyft,13.5,4.56,22,Financial District
UberX,7.5,1.57,18,Theatre District
UberX,7.5,1.34,14,Back Bay
UberX,28.0,7.2,22,Boston University
UberX,8.5,0.61,12,Haymarket Square
UberX,9.5,2.84,1,West End
UberX,9.0,2.17,13,North Station
UberX,8.0,1.34,4,Back Bay
UberX,8.0,1.41,10,North End
Lyft,10.5,2.3,11,Beacon Hill
UberX,11.5,4.4,13,Fenway
Lyft,10.5,2.94,16,West End
Lyft,10.5,3.35,16,North Station
UberX,16.0,7.46,20,Financial District
Lyft,11.0,3.1,23,West End
UberX,8.0,0.92,15,North End
UberX,8.0,1.04,3,North End
UberX,11.0,2.59,22,Northeastern University
UberX,8.5,1.34,6,Back Bay
Lyft,7.0,1.06,21,Back Bay
UberX,7.0,1.23,0,Beacon Hill
UberX,9.5,2.67,22,North End
Lyft,13.5,3.36,0,North Station
UberX,9.5,1.35,17,Haymarket Square
Lyft,11.0,3.25,18,South Station
Lyft,7.0,0.66,19,Haymarket Square
UberX,15.0,4.72,8,Boston University
UberX,9.5,3.37,6,North Station
Lyft,7.0,1.04,21,West End
Lyft,9.0,0.63,15,South Station
UberX,7.5,1.22,9,Back Bay
UberX,10.5,1.8,3,Theatre District
Lyft,13.5,2.8,4,Fenway
Lyft,11.0,3.26,23,Northeastern University
Lyft,9.0,1.19,15,Haymarket Square
Lyft,7.0,1.72,12,Theatre District
UberX,7.0,0.98,16,West End
Lyft,7.0,1.28,0,Financial District
Lyft,11.0,2.49,8,South Station
UberX,8.5,1.36,1,Haymarket Square
UberX,10.5,3.53,15,South Station
Lyft,10.5,2.86,12,Fenway
UberX,9.5,2.8,13,West End
UberX,13.5,1.3,17,South Station
Lyft,11.0,3.05,2,West End
Lyft,9.0,1.66,2,South Station
Lyft,9.0,1.74,8,West End
UberX,8.5,1.34,13,Northeastern University
Lyft,10.5,0.66,0,South Station
Lyft,10.5,2.3,13,Back Bay
UberX,7.5,0.99,20,Haymarket Square
Lyft,10.5,2.83,22,West End
Lyft,7.0,1.27,11,Financial District
Lyft,7.0,0.61,14,Theatre District
UberX,11.5,2.72,13,Fenway
Lyft,11.0,2.96,14,North End
Lyft,11.0,2.01,16,Northeastern University
UberX,12.5,4.58,13,Northeastern University
Lyft,10.5,3.0,13,Back Bay
UberX,8.5,1.23,4,West End
Lyft,7.0,1.5,3,Beacon Hill
UberX,7.5,0.62,2,Haymarket Square
UberX,14.0,2.62,3,Northeastern University
Lyft,11.0,3.14,12,Boston University
UberX,13.0,4.44,12,Financial District
Lyft,11.0,3.02,16,West End
Lyft,10.5,3.05,11,Boston University
Lyft,9.0,0.66,5,South Station
Lyft,7.0,1.4,13,Back Bay
Lyft,9.0,2.63,9,Back Bay
Lyft,10.5,2.43,18,Haymarket Square
UberX,10.5,3.05,19,North Station
Lyft,9.0,2.36,14,Fenway
UberX,13.0,4.74,22,Financial District
Lyft,7.0,0.62,7,North Station
Lyft,7.0,0.62,23,Theatre District
Lyft,7.0,0.46,19,Financial District
UberX,9.5,1.04,16,North End
Lyft,9.0,2.42,2,Fenway
Lyft,9.0,2.39,2,Beacon Hill
UberX,7.5,1.08,5,North Station
Lyft,10.5,2.17,19,Northeastern University
Lyft,10.5,1.98,16,Northeastern University
Lyft,9.0,2.51,4,Beacon Hill
UberX,10.5,2.63,13,North End
UberX,8.5,1.8,15,Theatre District
UberX,13.0,4.44,4,Financial District
Lyft,10.5,3.22,18,Fenway
UberX,11.5,2.67,12,Northeastern University
Lyft,7.0,0.67,8,South Station
Lyft,9.0,1.35,22,Beacon Hill
Lyft,11.0,2.7,17,Fenway
Lyft,10.5,1.89,14,North End
Lyft,7.0,0.97,1,Haymarket Square
Lyft,10.5,1.9,14,North End
UberX,9.5,1.8,10,Theatre District
Lyft,7.0,1.43,15,Back Bay
Lyft,11.0,3.18,11,Theatre District
UberX,10.5,3.3,10,Financial District
Lyft,7.0,0.66,7,Theatre District
UberX,10.5,1.79,15,North End
Lyft,7.0,1.14,9,North End
UberX,7.5,1.34,21,Back Bay
UberX,13.0,4.48,4,Financial District
UberX,8.0,1.39,22,Back Bay
UberX,7.0,1.25,2,Financial District
UberX,9.0,1.81,13,Theatre District
Lyft,10.5,2.03,2,South Station
UberX,10.5,1.3,23,South Station
UberX,9.5,2.42,1,Beacon Hill
UberX,9.5,2.25,22,Beacon Hill
UberX,8.0,1.64,17,Northeastern University
Lyft,9.0,2.15,5,Theatre District
Lyft,10.5,2.96,20,West End
Lyft,7.0,0.76,12,West End
Lyft,11.0,3.18,1,North Station
UberX,8.0,1.16,19,Haymarket Square
Lyft,9.0,1.76,20,Theatre District
UberX,8.5,1.41,2,North End
Lyft,9.0,2.11,7,Beacon Hill
Lyft,7.0,1.37,4,Back Bay
UberX,11.5,2.4,22,Boston University
UberX,7.0,0.72,13,West End
Lyft,11.0,3.24,19,North Station
Lyft,7.0,0.72,17,North Station
UberX,10.5,2.44,6,Financial District
Lyft,10.5,1.85,18,South Station
Lyft,7.0,0.75,3,North Station
Lyft,7.0,1.07,17,West End
UberX,8.5,1.56,14,Boston University
UberX,9.5,2.33,23,Back Bay
Lyft,9.0,1.86,22,North End
Lyft,13.5,4.74,18,Theatre District
Lyft,9.0,2.5,11,Beacon Hill
UberX,9.5,1.34,4,Back Bay
UberX,7.5,1.34,14,Back Bay
Lyft,10.5,2.4,8,Beacon Hill
Lyft,7.0,1.07,8,North Station
UberX,9.5,1.3,4,South Station
UberX,10.5,3.12,5,North Station
Lyft,7.0,1.41,14,Beacon Hill
Lyft,9.0,1.79,14,West End
UberX,7.0,0.92,15,North End
Lyft,7.0,1.02,12,Financial District
UberX,8.5,1.21,5,Financial District
Lyft,7.0,0.63,2,Theatre District
UberX,8.5,2.86,1,Northeastern University
Lyft,10.5,2.96,22,West End
Lyft,7.0,1.5,15,Boston University
UberX,11.5,3.01,21,North Station
Lyft,7.0,1.04,2,West End
UberX,8.5,1.04,19,North End
Lyft,7.0,0.62,10,Theatre District
UberX,11.5,2.88,4,Northeastern University
UberX,7.5,0.68,9,Haymarket Square
UberX,8.0,0.92,13,North End
Lyft,5.0,0.43,2,Financial District
UberX,10.5,2.72,15,Fenway
Lyft,7.0,0.44,14,Financial District
UberX,7.0,0.72,5,West End
Lyft,7.0,1.08,15,North End
Lyft,7.0,1.39,6,Back Bay
Lyft,10.5,1.28,4,Beacon Hill
Lyft,10.5,3.0,5,West End
UberX,11.5,1.58,4,South Station
Lyft,11.0,3.49,12,Boston University
Lyft,7.0,1.07,15,Haymarket Square
UberX,9.5,2.62,0,Theatre District
UberX,8.0,1.16,22,North End
Lyft,9.0,0.65,20,South Station
Lyft,7.0,1.28,5,Haymarket Square
Lyft,10.5,2.86,0,West End
UberX,9.0,1.43,9,Back Bay
UberX,9.5,1.96,22,Beacon Hill
UberX,11.0,2.87,15,Financial District
UberX,10.5,2.67,18,Theatre District
Lyft,13.5,1.48,21,Fenway
Lyft,7.0,1.33,11,Beacon Hill
UberX,8.5,2.17,15,North Station
UberX,17.0,2.5,23,South Station
Lyft,9.0,2.0,11,Northeastern University
UberX,7.5,1.56,19,Boston University
Lyft,10.5,2.5,2,North End
UberX,10.5,2.84,9,North End
Lyft,10.5,3.26,19,Fenway
Lyft,9.0,1.54,16,Beacon Hill
UberX,10.5,1.91,17,Northeastern University
Lyft,7.0,0.77,17,West End
UberX,8.5,1.36,2,Haymarket Square
Lyft,7.0,1.11,6,West End
UberX,8.5,1.41,1,Back Bay
UberX,9.5,2.86,16,Northeastern University
Lyft,9.0,1.72,4,Theatre District
UberX,8.0,0.49,0,Haymarket Square
UberX,20.5,4.48,12,Financial District
Lyft,9.0,2.26,20,Beacon Hill
Lyft,10.5,2.12,10,Theatre District
UberX,7.0,0.92,16,North End
UberX,9.5,2.66,12,Theatre District
UberX,7.5,1.21,1,Financial District
Lyft,7.0,1.55,22,Beacon Hill
UberX,12.5,1.79,17,Haymarket Square
UberX,7.5,1.34,0,Back Bay
Lyft,10.5,1.72,7,Theatre District
Lyft,7.0,0.59,15,Theatre District
UberX,9.5,1.34,16,Back Bay
Lyft,7.0,1.56,17,Back Bay
Lyft,7.0,0.43,13,Financial District
UberX,9.5,2.46,11,Fenway
Lyft,7.0,0.89,7,West End
Lyft,9.0,2.49,2,Beacon Hill
UberX,9.5,2.58,22,South Station
Lyft,7.0,1.69,15,South Station
Lyft,13.5,5.34,22,Financial District
UberX,9.5,3.07,8,Fenway
Lyft,9.0,1.21,19,Haymarket Square
UberX,7.0,0.56,0,North Station
UberX,9.5,2.72,10,Fenway
UberX,7.5,1.08,18,North Station
Lyft,10.5,1.85,11,North End
Lyft,13.5,4.35,20,Financial District
Lyft,7.0,1.06,20,North Station
Lyft,10.5,2.87,16,West End
UberX,7.0,0.49,12,Haymarket Square
Lyft,13.5,4.94,12,Theatre District
UberX,7.0,0.49,23,Haymarket Square
UberX,8.5,1.35,12,Beacon Hill
Lyft,9.0,2.32,17,Beacon Hill
UberX,8.5,2.17,22,North Station
Lyft,10.5,2.97,21,Boston University
UberX,8.5,2.79,16,Boston University
UberX,8.5,1.1,8,Back Bay
UberX,9.5,2.49,16,South Station
UberX,7.0,1.16,10,Haymarket Square
Lyft,10.5,2.14,8,Theatre District
UberX,12.5,4.48,0,Financial District
UberX,11.0,3.05,23,North Station
Lyft,7.0,0.55,23,Haymarket Square
Lyft,7.0,1.34,16,Haymarket Square
Lyft,9.0,1.5,22,North End
UberX,8.0,0.99,23,Haymarket Square
Lyft,9.0,2.34,13,Beacon Hill
UberX,9.0,1.81,10,Theatre District
UberX,7.5,0.62,12,Haymarket Square
UberX,9.5,2.33,4,Back Bay
UberX,8.5,1.63,11,South Station
Lyft,9.0,1.69,16,West End
UberX,10.5,1.5,23,Fenway
Lyft,9.0,2.01,8,Northeastern University
UberX,9.5,2.19,5,Beacon Hill
Lyft,16.5,2.93,1,Boston University
UberX,10.5,2.8,17,West End
Lyft,7.0,0.64,19,South Station
UberX,7.0,0.68,17,Haymarket Square
Lyft,16.5,1.35,9,Back Bay
UberX,18.5,3.23,14,Northeastern University
UberX,9.0,1.16,20,North End
UberX,9.5,1.57,10,Theatre District
